PeakID,Timepoint,Amplitude,Position (px),Sigma (px),Instantaneous diffusion coefficient
748,353,3.749594479486844,142.7531425761573,3.188757659652832,0.0009712107584671155
750,354,3.8551349017478405,142.7960649413256,3.052084299060098,0.0010001038419187416
752,355,3.974917361963928,142.77477754179796,2.9967793153062594,0.0010772739097953512
754,356,4.212223536276832,142.79604957975528,2.9104334487681474,0.0011116585923161238
756,357,4.211294399632154,142.95784462393533,2.60353299024792,0.0010793181663332992
758,358,4.45201325392048,142.85683740146484,2.7119746935467304,0.0009813796738726895
760,359,4.491890993105146,142.71390599358546,2.787584847317349,0.000896342508082292
762,360,4.3994323874825705,142.58454830684724,2.843051543985619,0.000861013659626473
764,361,4.3100089094781335,142.45568851045815,2.9575096610880007,0.0008533940135763459
766,362,4.2109897842939406,142.42530676152575,3.013746621038498,0.0008556121223484384
768,363,4.0255692178783775,142.25475322935958,3.1929027531676675,0.0008455583740788327
770,364,3.7447818595862223,141.9549419866464,3.4582211939902523,0.0008269787988791524
772,365,3.4938397826082794,141.7659111529598,3.5642973304584094,0.000813187253464279
774,366,3.292005927119495,141.71713655386463,3.6339085832954807,0.000807309897612173
776,367,3.026763433064201,141.74450913311114,3.687184867555886,0.0008319184296189693
779,368,2.7686546464722808,141.93055856312301,3.749830754736914,0.0009389120448503231
781,369,2.6836030643682576,142.30713218302236,3.7299674728069516,0.0011214101785776925
783,370,2.8450579189580316,142.50188906917012,3.558293895540707,0.0013138451894852796
784,371,3.232936599476369,142.55741284702106,3.3727283326400985,0.0014791976587706164
786,372,3.9612597002761842,142.6067201020306,3.2266571395224233,0.0015953455475647097
788,373,4.503146795565617,142.55634414036692,3.081353808217525,0.001693430784776464
790,374,4.444652003174505,142.4214970618421,2.9473046085438566,0.001940582573257632
792,375,4.061054457106736,142.30655107142852,2.874985876705734,0.002486376093654779
794,376,3.6925071582691316,142.30579820284646,2.864434815212385,0.0033333123930470066
796,377,3.6331109475730674,142.36969979681825,2.9234756855849287,0.00449970411801292
798,378,3.6864929462264735,142.4355356713752,2.9843480153882993,0.005996914305027115
800,379,3.635029104029279,142.48664647672547,3.067868829334595,0.007611894321321615
802,380,3.548789088140398,142.49661473977133,3.2182258627715687,0.009006376205034814
805,381,3.4534516793945156,142.37658053564738,3.388011335256931,0.009944059693250308
807,382,3.334439404480773,142.06915818425858,3.519546245220519,0.010350684698560646
809,383,3.2834576183940016,141.6727402623222,3.5993097753332335,0.010637511629348784
811,384,3.3467569177657084,141.40407256978307,3.6304361119913837,0.010989967119738483
812,385,3.3323029512709947,141.2600704671196,3.6187258095386685,0.011444543494265769
814,386,3.1600236983615857,141.10638935013856,3.577028160591952,0.01194640101518768
816,387,2.9525320953619856,140.9265665870871,3.5728546752886676,0.012488732355352833
818,388,2.675213416078084,140.58878263270682,3.6946960259421244,0.013078115677994369
820,389,2.4443193069523796,139.985677265227,3.8594922521322563,0.013735574053053017
822,390,2.4728636835661213,139.24765874949603,3.9510374261236416,0.014472158261316603
824,391,2.617247071102243,138.56943462488528,3.938872283748141,0.015286613927538092
826,392,2.6815624060872225,137.84747359195947,3.9216325420904075,0.01620092781588173
828,393,2.7750548772158243,136.99188515071734,3.927053335270988,0.017227186652482622
830,394,2.964662583441887,136.25161678531825,3.808240366158941,0.01832257783771999
833,395,2.883497491816609,135.76732409681063,3.6484585454967813,0.019436475977090775
835,396,2.3244531951710843,135.51955325226513,3.6295837056119042,0.02057391251643042
837,397,1.4730348636584687,135.50731255984292,3.955725139527697,0.021850799416904678

