PeakID,Timepoint,Amplitude,Position (px),Sigma (px)
138,39,8.122432741869794,157.6854072956196,3.3035607981208286
142,40,7.904490092045278,157.76163038487672,3.371055425946513
146,41,7.683550744787679,158.04627832437183,3.5292275334039642
150,42,7.604464129594289,158.1417525026871,3.5608453690686486
153,43,7.958194273554388,158.0541205170731,3.569220671078538
157,44,8.707232591865079,157.9131322060269,3.578295314917543
161,45,5.861065867257984,157.8281553783628,2.847860556761597
165,46,11.389207832834934,159.357922775416,4.865835242887398
168,47,12.190529436761615,159.47538625980195,4.802227258503339
171,48,12.561924134339717,159.57819172097774,4.770444533520093
174,49,12.468853873245594,159.65878724054087,4.826096111944259
177,50,12.01462826448489,159.69974806801264,4.948964378355304
180,51,11.6561778551185,159.74138053595138,5.059923177615716
183,52,11.520339458727822,159.8535215937572,5.1186243871522175
186,53,11.51313485127083,160.06925184857656,5.145218645135576
189,54,11.674727980711118,160.30978737338955,5.145010525460862
192,55,11.654911024635645,160.42940810677527,5.141136578182912
195,56,10.78698689143369,158.82437163438485,4.039897207465053
199,57,10.886965569481255,158.64551236940653,3.8505536579478905
203,58,10.847945121170502,158.5205524845635,3.750803593563614
207,59,10.757547604351071,158.4937795462432,3.7890838399136686
211,60,10.616061134028588,158.48906854975968,3.8614948433662817
215,61,10.294384260898092,158.3547655402812,3.878150760156716
219,62,9.97783612222235,158.21827039190387,3.934466931655244
223,63,9.644637689510194,158.10630711238824,4.051291512903996
227,64,9.033988232389486,157.82617104958993,4.145421923382244
231,65,8.901437278865043,159.22543956313177,5.512518545118635
234,66,8.572528788715754,157.23714130854287,4.164521401991284
238,67,9.161927600582159,158.75731093072542,5.444151481089884
241,68,9.607407943998243,156.88872837577088,3.8200889766488797
245,69,10.1479844975088,158.35495377261108,5.109568432788774
248,70,10.467764614620501,158.1914768944267,4.991887012428444
251,71,10.62523285560623,158.09156354537134,5.020639301407668
254,72,10.449967296903116,158.03922668187275,5.163199937120217
257,73,10.052073042078952,156.9342757389381,4.34349872749513
262,74,9.743196380364799,156.588200878999,4.195506215450628
266,75,9.794305213701726,156.37145790789017,4.093105020884703
270,76,9.864604993729323,156.3281498400295,4.059735329955853
274,77,9.79432736816271,156.4025537342977,4.0618235263394125
278,78,9.691184301381297,156.63566953210685,4.087369058493907
281,79,9.58129605841257,156.79028250056146,4.013352766147202
285,80,9.512982078737732,156.88404906909565,3.931723506738604
289,81,9.246235945155199,156.8752519797903,3.8885850320592463
293,82,8.573295720988769,156.59425789779698,3.817283906122058
297,83,7.899034589976851,156.27507088649003,3.7863174011613676
302,84,7.222663107002411,156.09478456237338,3.7556824218083653
306,85,7.195118865613397,156.5067081789103,3.834766753040181
310,86,9.14853486231597,159.05856445271144,5.049849357053432
312,87,9.892070577862425,159.09087013787553,4.915711793274269
315,88,10.625576533119773,159.0805455119948,4.793302953100649
318,89,11.096227014413513,159.00161181610255,4.689973134134626
321,90,11.093622661937882,158.90057923612395,4.606768158634007
324,91,11.047911005311551,158.7663339932234,4.486139010890527
327,92,11.212372827512512,158.7067424187751,4.36106709782814
330,93,11.484385584231063,158.7747898494251,4.31787881538248
333,94,11.654459620872831,158.9072835020672,4.385202786385428
336,95,11.652455934501058,159.08579359231956,4.539543122467055
339,96,11.42891669483294,159.3689944610916,4.768370678741098
342,97,10.801146004782028,159.94734995525323,4.781482201109787
346,98,10.901355306311403,160.49069331623824,5.018039738161599
349,99,10.748389072689127,161.56485305636832,4.9257984128435295
352,100,10.862798367603979,162.92658830894135,4.597159745452805
355,101,11.229288184621574,164.0170512426438,4.19827866224258
358,102,11.420908849056158,164.59555647069197,3.957332648625566
361,103,11.414073464195024,164.72799986043975,3.8670266013673658
364,104,11.480384289808034,164.55856623617333,3.8365118333018096
367,105,11.934981674933729,164.3604577080993,3.8093768025578822
370,106,12.62517737686181,164.34003314684762,3.7414770926206655
373,107,12.990966443632404,164.48868449434374,3.6518317538240117
376,108,12.753638927390341,164.65981509193594,3.615369366930142
379,109,12.21126062578369,164.68502340865618,3.645658458939977
382,110,11.63918214662953,164.5393293298957,3.69979845561992
385,111,11.027443259474419,164.3848105994187,3.7479509445271697
388,112,10.357223299798974,164.22509470109378,3.7359156686664408
391,113,9.426570453684128,163.97688165093268,3.6703509059701593
394,114,8.521636009945592,163.72049936920038,3.630760569121191
397,115,8.02606503160163,163.4877707039448,3.617991875560333
400,116,7.605996882781582,163.24686326335856,3.596211769486291
403,117,7.138959522212653,162.96935840495416,3.538891899527058
406,118,6.84741479677483,162.65718513154403,3.535468269444406
409,119,6.855532218768269,162.30985210908125,3.6146498214242975
412,120,7.046806936265584,161.8732260584273,3.7140247305836813
415,121,7.424859657002782,161.45780617856684,3.7304723470807795
418,122,7.725379916785004,161.2422362986963,3.713912607788516
422,123,7.676180796873057,161.13431265887868,3.7369206303248723
425,124,7.433575083434867,161.01502306012327,3.753317071963396
428,125,7.149080067796737,160.8956023274926,3.7560838048886307
431,126,6.882910395931966,160.84339555255588,3.7806475990070427
434,127,6.613892749691348,160.8255289458329,3.805103374233085
437,128,6.548723623722901,160.88219779085205,3.78422942946801
440,129,6.760511064682601,161.11038291001427,3.7472923595563126
443,130,7.068679232639682,161.5333538487149,3.7436204304301324
446,131,7.492997153671058,162.01331910623236,3.710652752003234
448,132,7.9586478201360515,162.38687135801197,3.6417941556709423
451,133,8.218836811327742,162.77679713189167,3.6112550256625213
454,134,7.979906734807167,163.23766145128914,3.560259286743656
457,135,7.39180600759676,163.70002603214402,3.45819950237522
